Avg-7832,Avg-5411,Avg-5812,Avg-7032,Avg-5983,Avg-4111,Avg-5999,Avg-5691,Avg-4814,Avg-5621,TargetMCC1,AgeGroup_20,AgeGroup_30,AgeGroup_40,MaritalStatus_Married,MaritalStatus_Single,Day_Weekday,Day_Weekend,Gender_F,Gender_M,City_ISL,City_KHI,City_LHR
0,20,10,10,5,5,5,0,0,45,5621,0,1,0,1,0,1,0,1,0,0,0,1
65,5,10,10,5,0,0,0,0,0,7832,1,0,0,1,0,1,0,0,1,0,1,0
0,44,0,0,5,25,5,20,1,0,5411,0,1,0,1,0,1,0,0,1,0,0,1
0,0,10,10,0,2,0,45,0,15,5691,0,0,1,1,0,0,1,0,1,1,0,0
85,0,10,0,5,0,0,0,0,0,7832,0,1,0,1,0,0,1,1,0,1,0,0
85,0,10,0,5,0,0,0,0,0,7832,0,1,0,1,0,1,0,1,0,0,1,0
10,5,0,0,32,0,15,38,0,0,5691,0,1,0,1,0,1,0,1,0,0,1,0
0,11,69,18,0,0,0,0,0,0,5812,1,0,0,0,1,0,1,1,0,0,1,0
0,20,10,10,5,5,5,0,0,45,5621,0,0,1,0,1,1,0,1,0,0,1,0
10,5,0,0,32,0,15,38,0,0,5691,0,1,0,1,0,1,0,0,1,0,0,1
0,22,10,3,3,5,7,2,0,48,5621,1,0,0,0,1,1,0,1,0,0,1,0
0,22,10,3,3,5,7,2,0,48,5621,1,0,0,0,1,1,0,0,1,0,0,1
10,12,0,48,21,5,0,0,4,0,7032,0,1,0,0,1,1,0,1,0,1,0,0
0,42,0,0,5,5,5,0,0,0,5411,0,1,0,0,1,1,0,1,0,0,0,1
10,5,0,0,32,0,15,0,0,38,5621,0,1,0,0,1,0,1,0,1,0,0,1
0,20,11,14,5,25,0,0,0,45,4111,0,1,0,1,0,1,0,1,0,0,1,0
0,20,10,10,5,5,5,45,0,0,5691,0,1,0,1,0,1,0,1,0,0,1,0
10,2,0,0,32,0,15,0,0,38,5621,1,0,0,1,0,1,0,1,0,0,1,0
0,10,0,0,5,0,0,0,0,0,7832,0,0,1,1,0,1,0,1,0,1,0,0
10,15,0,0,32,0,15,38,0,0,5691,0,0,1,1,0,0,1,0,1,1,0,0
0,2,0,61,21,5,0,0,0,0,7032,0,0,1,0,1,1,0,0,1,0,0,1
0,2,0,62,31,5,0,0,0,0,7032,0,0,1,1,0,0,1,0,1,0,0,1
0,11,69,20,0,0,0,0,0,0,5812,1,0,0,0,1,0,1,0,1,0,1,0
0,22,10,3,3,35,7,2,0,48,5621,0,0,1,1,0,1,0,0,1,1,0,0
0,20,0,0,5,5,5,45,0,0,5691,1,0,0,0,1,1,0,0,1,0,1,0
0,11,69,20,0,0,0,0,0,0,5812,0,0,1,0,1,1,0,1,0,1,0,0
10,5,0,0,32,0,15,0,0,38,5621,1,0,0,1,0,1,0,1,0,0,1,0
10,5,0,0,32,0,15,38,0,0,5691,0,0,1,1,0,1,0,1,0,0,1,0
0,11,69,20,0,0,0,0,0,0,5812,1,0,0,0,1,1,0,1,0,0,1,0
10,12,0,48,21,5,0,0,4,0,7032,0,1,0,0,1,1,0,0,1,0,1,0
0,20,10,10,5,5,5,45,0,0,5691,0,1,0,1,0,1,0,1,0,0,1,0
0,22,10,3,3,5,7,2,0,48,5621,1,0,0,1,0,1,0,1,0,0,1,0
0,44,0,0,25,0,10,10,0,0,5411,0,1,0,0,1,1,0,1,0,1,0,0
0,11,69,20,0,0,0,0,0,0,5812,1,0,0,0,1,1,0,0,1,1,0,0
5,5,0,10,20,0,0,0,0,0,7832,0,1,0,0,1,0,1,0,1,0,1,0
0,44,0,0,5,5,5,45,11,0,5411,1,0,0,0,1,1,0,0,1,1,0,0
10,5,0,0,32,0,15,0,0,38,5621,1,0,0,0,1,1,0,0,1,1,0,0
0,21,10,4,3,5,7,2,0,48,5621,0,1,0,0,1,1,0,0,1,0,0,1
10,5,0,0,32,22,0,0,0,31,5983,0,0,1,1,0,1,0,0,1,0,1,0
10,20,20,10,5,5,5,5,15,0,5411,0,1,0,1,0,1,0,1,0,0,1,0
0,2,0,62,32,5,0,0,0,0,7032,0,0,1,1,0,0,1,0,1,0,0,1
0,11,69,20,0,0,0,0,0,0,5812,1,0,0,0,1,0,1,1,0,0,1,0
10,5,0,0,32,0,15,0,0,38,5621,1,0,0,0,1,1,0,1,0,0,1,0
65,0,14,10,0,0,0,0,0,0,7832,0,0,1,0,1,0,1,1,0,1,0,0
10,25,20,10,5,5,5,5,15,0,5411,0,1,0,1,0,0,1,1,0,0,0,1
65,0,0,0,0,20,0,15,0,0,7832,0,1,0,0,1,1,0,1,0,0,1,0
65,0,14,10,11,0,0,0,0,0,7832,1,0,0,0,1,0,1,0,1,0,1,0
5,6,69,20,0,0,0,0,0,0,5812,0,0,1,0,1,0,1,1,0,0,0,1
5,0,10,0,5,0,0,0,0,0,7832,0,0,1,1,0,0,1,1,0,0,1,0
0,22,10,3,3,5,7,2,0,48,5621,0,0,1,1,0,1,0,1,0,0,1,0
0,11,0,42,20,5,0,0,4,0,7032,0,1,0,0,1,0,1,0,1,1,0,0
85,0,10,10,5,0,0,0,0,0,7832,0,0,1,1,0,0,1,0,1,0,1,0
0,10,69,18,1,0,0,0,0,0,5812,1,0,0,0,1,0,1,0,1,0,1,0
0,11,9,20,0,32,6,0,0,0,4111,0,0,1,0,1,1,0,0,1,0,0,1
0,20,10,10,5,5,5,45,0,0,5691,0,0,1,1,0,1,0,1,0,0,1,0
0,0,0,45,22,0,15,0,15,0,7032,1,0,0,0,1,1,0,0,1,1,0,0
0,21,0,0,5,5,5,0,0,45,5621,1,0,0,0,1,1,0,0,1,0,1,0
10,12,0,48,21,5,0,0,4,0,7032,1,0,0,0,1,1,0,1,0,1,0,0
0,21,0,0,5,38,5,20,1,0,4111,0,0,1,0,1,1,0,1,0,0,1,0
0,1,0,62,32,3,0,48,0,0,7032,0,1,0,1,0,1,0,0,1,0,0,1
10,5,0,0,32,0,15,38,0,0,5691,0,1,0,0,1,0,1,1,0,1,0,0
10,2,0,49,21,5,0,0,0,0,7032,1,0,0,0,1,1,0,0,1,0,1,0
0,20,10,10,5,5,5,0,0,45,5621,1,0,0,0,1,1,0,0,1,0,1,0
0,22,10,3,3,5,7,48,0,2,5691,0,1,0,1,0,0,1,0,1,1,0,0
0,2,10,0,0,0,0,0,0,0,5812,1,0,0,1,0,1,0,1,0,0,1,0
0,44,0,0,5,25,5,20,1,0,5411,0,1,0,0,1,1,0,0,1,0,1,0
0,22,10,43,23,5,7,0,0,48,5621,1,0,0,0,1,1,0,0,1,0,1,0
10,2,0,0,32,0,15,0,0,38,5621,0,1,0,1,0,0,1,1,0,0,1,0
10,5,0,0,32,0,15,0,0,38,5621,1,0,0,0,1,0,1,0,1,0,0,1
0,11,69,20,0,0,0,0,0,0,5812,1,0,0,0,1,0,1,1,0,1,0,0
10,5,0,0,32,0,15,38,0,0,5691,0,1,0,1,0,1,0,1,0,1,0,0
0,22,10,3,3,5,7,2,0,48,5621,0,1,0,1,0,1,0,1,0,0,0,1
10,5,0,0,32,0,15,0,0,38,5621,0,0,1,1,0,1,0,0,1,0,1,0
10,0,50,0,32,0,15,0,0,38,5621,0,1,0,1,0,1,0,1,0,0,1,0
0,20,10,10,5,5,5,45,0,0,5691,0,1,0,1,0,1,0,1,0,0,1,0
65,5,0,0,32,0,10,0,0,38,5621,0,1,0,0,1,0,1,0,1,0,0,1
10,5,0,0,32,0,15,38,0,0,5691,0,0,1,1,0,1,0,1,0,0,1,0
10,25,20,10,5,5,5,5,15,0,5411,0,1,0,1,0,0,1,1,0,0,1,0
0,11,69,20,0,0,0,0,0,0,5812,0,0,1,0,1,0,1,1,0,0,0,1
65,5,10,0,12,20,0,0,0,0,7832,0,0,1,1,0,1,0,0,1,0,1,0
0,22,10,3,3,5,7,2,0,48,5621,1,0,0,0,1,1,0,0,1,0,1,0
10,20,40,0,5,5,0,0,0,48,5621,0,0,1,1,0,1,0,0,1,0,1,0
2,22,10,3,3,5,7,2,0,48,5621,0,1,0,1,0,1,0,1,0,1,0,0
0,4,0,60,32,3,0,0,0,0,7032,0,0,1,0,1,1,0,0,1,1,0,0
10,5,0,0,32,0,15,38,0,0,5691,0,1,0,1,0,0,1,0,1,0,0,1
65,0,0,0,0,20,0,15,0,0,7832,0,1,0,0,1,1,0,0,1,0,1,0
65,10,14,10,1,0,0,0,0,0,7832,1,0,0,0,1,0,1,0,1,0,0,1
0,20,10,10,5,5,5,0,0,45,5621,1,0,0,0,1,1,0,1,0,0,1,0
0,44,0,10,5,25,5,20,1,0,5411,0,1,0,1,0,1,0,0,1,1,0,0
0,44,0,0,5,0,0,10,0,0,5411,0,1,0,1,0,1,0,1,0,1,0,0
0,12,0,61,21,5,0,0,0,0,7032,1,0,0,0,1,1,0,0,1,1,0,0
0,20,10,10,5,5,5,0,0,45,5621,1,0,0,0,1,1,0,0,1,0,1,0
0,14,69,20,0,33,0,0,0,0,5812,0,0,1,0,1,1,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,0,7832,1,0,0,0,1,1,0,0,1,1,0,0
85,0,0,0,5,0,0,0,0,0,7832,1,0,0,0,1,0,1,1,0,1,0,0
0,0,0,19,24,0,0,0,0,0,7032,1,0,0,0,1,1,0,0,1,0,1,0
0,20,10,10,5,5,5,45,0,0,5691,0,1,0,0,1,0,1,1,0,1,0,0
0,22,10,3,3,5,7,2,0,48,5621,0,0,1,1,0,1,0,1,0,1,0,0
0,22,10,0,5,5,5,0,0,45,5621,0,1,0,1,0,1,0,1,0,0,1,0
10,5,0,0,32,0,15,0,0,38,5621,0,1,0,0,1,1,0,0,1,1,0,0
0,13,0,62,22,0,0,0,0,0,7032,0,1,0,0,1,1,0,0,1,0,0,1
10,22,20,3,3,5,7,2,0,48,5621,1,0,0,1,0,1,0,1,0,0,1,0
0,22,10,3,3,5,7,2,0,48,5621,0,1,0,1,0,1,0,0,1,1,0,0
0,2,0,62,32,5,0,0,0,0,7032,0,0,1,1,0,0,1,0,1,0,0,1
0,22,10,3,3,5,7,2,0,48,5621,0,1,0,0,1,0,1,1,0,0,1,0
0,44,20,0,5,5,5,5,15,0,5411,1,0,0,1,0,1,0,1,0,0,0,1
0,11,0,62,24,5,0,0,0,0,7032,0,1,0,0,1,1,0,0,1,1,0,0
0,20,10,10,5,5,5,5,15,0,5411,1,0,0,0,1,1,0,0,1,1,0,0
85,20,10,10,5,5,0,0,0,0,4111,0,0,1,1,0,1,0,1,0,1,0,0
0,2,0,62,31,0,0,0,0,0,7032,1,0,0,0,1,1,0,1,0,0,1,0
0,2,0,62,31,4,0,0,0,0,7032,1,0,0,0,1,0,1,0,1,1,0,0
0,44,0,0,25,0,10,0,0,0,5411,1,0,0,0,1,1,0,1,0,0,0,1
10,5,0,0,32,0,15,0,0,0,7832,0,0,1,0,1,1,0,1,0,0,0,1
0,22,10,3,3,5,7,2,0,48,5621,1,0,0,0,1,1,0,0,1,0,1,0
5,12,10,10,5,5,0,0,0,0,7832,0,0,1,1,0,1,0,0,1,0,1,0
0,20,10,10,5,5,5,0,0,45,5621,0,0,1,1,0,0,1,1,0,0,1,0
0,42,0,62,32,5,0,0,0,0,7032,1,0,0,1,0,1,0,0,1,0,1,0
0,13,69,18,0,0,0,0,0,0,5812,0,1,0,0,1,1,0,1,0,0,1,0
65,0,0,0,0,20,0,15,0,0,7832,1,0,0,0,1,0,1,1,0,0,1,0
0,20,20,10,5,5,5,45,0,0,5411,0,0,1,1,0,1,0,1,0,0,1,0
85,0,0,0,0,20,0,15,0,0,7832,0,0,1,0,1,1,0,0,1,1,0,0
85,0,0,0,5,20,0,10,0,0,7832,0,1,0,1,0,1,0,1,0,1,0,0
0,44,0,0,5,22,5,20,1,0,5411,0,0,1,0,1,1,0,1,0,0,1,0
0,22,10,3,3,5,7,2,0,48,5621,1,0,0,0,1,1,0,1,0,0,1,0
10,5,0,0,32,0,15,38,0,0,5691,0,0,1,0,1,1,0,1,0,0,1,0
10,5,0,0,32,0,15,0,0,38,5621,0,1,0,0,1,1,0,1,0,0,0,1
0,44,0,10,5,5,5,5,15,0,5411,0,1,0,0,1,0,1,0,1,1,0,0
0,20,0,0,5,5,5,45,0,0,5691,0,1,0,0,1,1,0,1,0,0,0,1
0,14,69,20,0,0,0,0,0,0,5812,1,0,0,0,1,1,0,0,1,0,0,1
0,14,69,10,0,0,0,0,0,0,5812,0,1,0,0,1,1,0,1,0,1,0,0
0,20,10,10,5,5,5,0,0,45,5621,0,0,1,0,1,1,0,1,0,0,1,0
10,25,20,0,5,5,5,5,15,0,5411,0,0,1,1,0,1,0,0,1,1,0,0
85,0,10,0,5,0,0,0,0,0,7832,0,1,0,1,0,1,0,0,1,0,1,0
0,22,10,3,3,5,7,2,0,48,5621,0,1,0,1,0,1,0,0,1,0,0,1
10,5,20,10,32,0,15,0,0,38,5621,1,0,0,1,0,0,1,0,1,0,0,1
0,2,10,10,18,0,0,0,0,0,7832,0,1,0,1,0,0,1,0,1,1,0,0
10,5,0,0,32,0,15,38,0,0,5691,0,1,0,0,1,1,0,0,1,0,1,0
0,20,10,10,5,5,5,0,0,45,5621,1,0,0,1,0,1,0,0,1,0,1,0
0,22,10,13,3,5,7,2,0,48,5621,0,1,0,1,0,1,0,1,0,0,1,0
10,25,20,10,5,5,5,5,15,0,5411,0,1,0,1,0,0,1,1,0,1,0,0
65,0,0,0,0,20,0,15,0,0,7832,0,0,1,0,1,1,0,1,0,0,1,0
10,0,0,0,2,0,5,0,0,38,5621,1,0,0,0,1,1,0,0,1,0,0,1
0,0,0,5,4,0,0,0,0,0,7832,1,0,0,0,1,0,1,0,1,0,1,0
10,12,20,48,21,5,0,0,4,0,7032,1,0,0,0,1,1,0,1,0,0,1,0
0,0,0,45,22,0,15,0,15,0,7032,1,0,0,0,1,1,0,0,1,1,0,0
0,21,0,0,5,38,5,20,1,0,4111,0,0,1,0,1,1,0,1,0,1,0,0
10,12,0,0,5,5,5,0,0,0,5411,0,1,0,0,1,1,0,0,1,1,0,0
0,11,69,20,0,0,0,0,0,0,5812,1,0,0,0,1,1,0,1,0,1,0,0
0,12,0,42,21,5,0,0,0,0,7032,1,0,0,0,1,1,0,0,1,0,1,0
0,22,10,3,3,5,7,2,0,48,5621,1,0,0,0,1,1,0,1,0,0,1,0
0,0,0,0,0,0,0,45,0,15,5691,1,0,0,0,1,0,1,1,0,0,1,0
65,0,10,0,0,0,0,0,0,0,7832,0,1,0,0,1,1,0,1,0,0,1,0
10,5,0,0,32,0,15,0,0,38,5621,0,0,1,0,1,1,0,1,0,0,0,1
85,0,0,0,5,0,0,0,0,0,7832,1,0,0,0,1,0,1,0,1,0,1,0
0,22,10,3,3,5,7,2,0,48,5621,1,0,0,0,1,0,1,0,1,0,0,1
2,22,10,3,3,5,7,48,0,2,5691,0,0,1,1,0,1,0,1,0,0,1,0
0,12,69,20,0,0,0,0,0,0,5812,1,0,0,1,0,1,0,1,0,1,0,0
0,20,10,10,5,5,5,0,0,45,5621,1,0,0,1,0,1,0,0,1,1,0,0
10,5,0,0,32,22,0,0,0,38,5621,0,0,1,0,1,1,0,0,1,0,0,1
0,44,69,20,0,20,0,0,0,0,5812,0,1,0,1,0,0,1,1,0,1,0,0
0,22,10,3,3,5,7,2,0,48,5621,1,0,0,0,1,1,0,0,1,0,0,1
0,20,14,10,5,5,0,0,0,45,5621,0,0,1,1,0,0,1,1,0,0,1,0
10,12,0,48,21,5,0,0,0,0,7032,0,1,0,1,0,1,0,0,1,0,1,0
0,22,10,3,3,5,7,2,0,48,5621,1,0,0,1,0,1,0,1,0,0,1,0
65,10,0,0,5,20,0,10,0,0,7832,0,1,0,0,1,1,0,0,1,0,0,1
0,22,10,3,3,5,7,48,0,2,5691,0,1,0,1,0,1,0,1,0,1,0,0
0,11,69,20,0,0,0,0,0,0,5812,1,0,0,0,1,0,1,1,0,0,0,1
80,20,10,0,5,5,5,0,0,45,5621,0,0,1,1,0,1,0,1,0,0,1,0
0,2,0,42,31,5,0,0,0,0,7032,0,1,0,0,1,0,1,0,1,0,0,1
10,5,0,0,32,0,15,0,0,38,5621,1,0,0,0,1,1,0,1,0,0,1,0
0,11,69,20,0,0,0,0,0,0,5812,0,1,0,0,1,0,1,1,0,1,0,0
85,20,10,10,5,0,0,0,0,0,7832,0,0,1,0,1,1,0,1,0,0,1,0
0,44,0,19,5,25,5,5,15,0,5411,1,0,0,0,1,1,0,0,1,0,0,1
0,22,10,3,3,5,7,2,0,48,5621,0,0,1,1,0,1,0,1,0,1,0,0
85,0,10,0,5,0,0,0,0,0,7832,1,0,0,1,0,0,1,0,1,1,0,0
10,5,0,0,32,0,15,0,0,38,5621,1,0,0,1,0,1,0,0,1,0,0,1
0,20,10,10,5,5,5,45,0,0,5691,0,1,0,0,1,1,0,1,0,0,1,0
85,15,0,0,5,0,0,0,0,0,7832,0,1,0,0,1,0,1,1,0,0,0,1
10,5,0,0,32,20,15,0,0,38,5621,0,1,0,1,0,0,1,0,1,0,0,1
0,22,10,3,3,5,7,48,0,2,5691,0,0,1,1,0,1,0,1,0,0,1,0
10,5,0,0,32,0,15,38,0,0,5691,0,1,0,1,0,0,1,1,0,1,0,0
10,5,0,0,32,0,15,38,0,0,5691,1,0,0,1,0,1,0,1,0,1,0,0
85,0,0,0,0,30,0,15,0,0,7832,0,0,1,0,1,1,0,1,0,0,1,0
85,10,0,0,0,0,0,0,0,0,7832,0,1,0,0,1,0,1,0,1,1,0,0
0,13,69,0,0,0,0,0,0,0,5812,0,1,0,0,1,0,1,1,0,0,0,1
0,5,0,10,32,0,15,0,0,30,5621,0,0,1,1,0,0,1,0,1,0,0,1
0,44,0,0,5,0,0,0,0,0,5411,1,0,0,0,1,1,0,1,0,1,0,0
55,5,0,3,32,0,0,0,0,0,7832,0,1,0,1,0,0,1,0,1,0,0,1
0,2,10,62,32,5,0,0,0,0,7032,1,0,0,1,0,0,1,0,1,0,0,1
44,10,20,10,14,0,0,0,0,0,7832,0,1,0,1,0,0,1,0,1,0,0,1
65,0,0,0,0,20,0,15,0,0,7832,1,0,0,0,1,0,1,1,0,1,0,0
0,40,0,61,22,0,15,0,15,0,7032,1,0,0,0,1,1,0,0,1,0,1,0
0,20,10,10,5,5,5,45,0,0,5691,0,1,0,1,0,1,0,1,0,1,0,0
0,44,12,20,5,5,5,0,0,45,5621,1,0,0,1,0,1,0,0,1,0,1,0
10,5,0,0,32,0,15,38,0,0,5691,0,1,0,1,0,1,0,1,0,1,0,0
10,5,0,0,32,0,15,0,0,38,5621,1,0,0,0,1,0,1,1,0,1,0,0
10,5,0,0,32,0,15,0,0,38,5621,1,0,0,1,0,1,0,1,0,1,0,0
10,22,20,10,5,5,5,5,15,0,5411,0,1,0,1,0,1,0,1,0,0,1,0
0,11,69,20,0,0,0,0,0,0,5812,1,0,0,0,1,0,1,1,0,0,0,1
0,20,10,10,5,5,5,45,0,0,5691,0,0,1,1,0,1,0,1,0,0,1,0
85,0,0,0,5,0,0,0,0,0,7832,1,0,0,1,0,0,1,0,1,0,0,1
10,20,40,10,15,5,0,0,0,45,5812,0,1,0,1,0,1,0,1,0,0,1,0
0,12,69,20,0,0,0,0,0,0,5812,1,0,0,0,1,1,0,1,0,0,1,0
65,0,0,0,0,20,0,15,0,0,7832,0,1,0,0,1,0,1,1,0,1,0,0
0,25,10,0,3,5,5,0,0,48,5621,1,0,0,1,0,0,1,0,1,0,0,1
0,12,0,62,32,5,0,0,0,0,7032,0,0,1,1,0,1,0,0,1,1,0,0
65,10,0,0,0,0,0,0,0,0,7832,1,0,0,0,1,1,0,1,0,0,1,0
0,40,0,10,5,5,5,5,15,0,5411,1,0,0,0,1,1,0,1,0,0,1,0
0,22,10,3,3,5,7,48,0,2,5691,0,1,0,1,0,1,0,1,0,1,0,0
10,5,0,0,32,0,15,0,0,38,5621,1,0,0,0,1,0,1,1,0,0,1,0
85,0,10,0,5,0,0,0,0,0,7832,0,1,0,1,0,0,1,1,0,1,0,0
0,4,0,62,32,0,15,0,15,38,7032,1,0,0,0,1,1,0,0,1,0,0,1
0,1,0,62,32,5,0,0,0,0,7032,0,0,1,0,1,0,1,1,0,0,0,1
0,2,0,62,31,5,0,0,0,0,7032,0,0,1,1,0,0,1,0,1,0,0,1
0,21,10,3,3,5,7,48,0,2,5691,0,0,1,1,0,1,0,1,0,0,1,0
0,44,0,0,7,5,5,0,0,0,5411,1,0,0,0,1,1,0,0,1,1,0,0
10,5,0,0,32,0,15,0,0,38,5621,0,0,1,0,1,1,0,1,0,0,1,0
0,20,10,10,5,5,5,45,0,0,5691,0,1,0,0,1,1,0,1,0,0,1,0
10,5,0,0,32,0,15,0,0,38,5621,1,0,0,0,1,0,1,0,1,0,0,1
0,22,10,3,3,5,7,48,0,2,5691,0,1,0,1,0,1,0,1,0,0,1,0
10,5,0,49,32,5,15,0,4,38,5621,1,0,0,0,1,1,0,0,1,0,0,1
10,5,0,0,32,0,15,38,0,0,5691,0,1,0,1,0,1,0,0,1,0,0,1
10,2,0,48,21,5,0,0,4,0,7032,0,1,0,0,1,0,1,1,0,0,1,0
10,20,50,0,15,5,0,0,0,0,5812,0,1,0,1,0,1,0,1,0,1,0,0
0,22,10,3,3,5,7,2,0,48,5621,0,0,1,0,1,0,1,1,0,1,0,0
10,12,0,48,21,5,0,0,4,0,7032,1,0,0,0,1,0,1,1,0,0,1,0
2,30,0,10,5,38,5,10,4,20,4111,0,0,1,1,0,1,0,1,0,0,1,0
0,21,11,3,3,23,7,22,0,48,5621,0,0,1,1,0,1,0,1,0,0,0,1
10,22,0,0,5,5,5,0,0,0,5411,0,1,0,0,1,1,0,0,1,0,1,0
10,5,0,0,32,0,15,0,0,38,5621,1,0,0,0,1,1,0,0,1,0,0,1
85,0,10,0,5,0,0,0,0,0,7832,0,1,0,1,0,0,1,1,0,0,1,0
0,22,10,3,3,5,7,2,0,48,5621,0,0,1,0,1,1,0,1,0,0,1,0
0,1,0,62,32,5,0,0,0,0,7032,0,0,1,1,0,0,1,0,1,0,0,1
0,22,10,3,3,5,7,2,0,48,5621,0,0,1,0,1,1,0,1,0,1,0,0
0,1,0,61,32,0,15,0,0,38,5621,1,0,0,0,1,1,0,0,1,0,0,1
0,1,0,61,31,5,0,0,0,0,7032,1,0,0,0,1,0,1,0,1,0,0,1
0,11,69,20,0,0,0,0,0,0,5812,1,0,0,0,1,1,0,0,1,0,1,0
85,0,0,0,0,20,0,15,0,0,7832,0,1,0,1,0,0,1,1,0,1,0,0
0,44,0,0,5,25,5,20,1,0,5411,1,0,0,0,1,1,0,0,1,0,1,0
0,0,10,10,5,5,5,0,0,45,5621,1,0,0,1,0,1,0,0,1,0,0,1
